"id","language_code","average_rating","description","num_pages","publication_day","publication_month","publication_year","isbn13","url","image_url","ratings_count","title","title_without_series","price","availability","dimensions","discount_percentage","item_weight","format_id","publisher_id","author_name","book_id","genre_id"
"469625","en-US","3","Known as an 'anthropologist of everyday life,' Margaret Visser has, in five award-winning books, uncovered and illuminated the intriguing and unexpected meanings of everyday objects and habits. Now she turns her keen eye to another custom so frequently encountered that it often escapes notice: saying 'Thank you.' What do we really mean by these two simple words?\nThis fascinating inquiry into all aspects of gratitude ranges from the unusual determination with which parents teach their children to thank, to the difference between speaking the words and feeling them, to the ways different cultures handle the complex matters of giving, receiving, and returning favors and presents. Visser illuminates the fundamental opposition in our own culture between gift-giving and commodity exchange, and the similarities between gratitude and its opposite, vengefulness. The Gift of Thanks considers cultural history, including the modern battle of social scientists to pin down the notion of thankfulness and account for it, and the newly awakened scientific interest in the biological and evolutionary roots of emotions.\nWith her engaging combination of curiosity and erudition, Visser once again reveals the extraordinary in the everyday.","464","19","11","2009","9780151013319","https://www.goodreads.com/book/show/6626721-the-gift-of-thanks","https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","65","The Gift of Thanks: The Roots and Rituals of Gratitude","The Gift of Thanks: The Roots and Rituals of Gratitude","73.83","1918","6.02 x 10.41 x 2.87 inches","0.36","1.97","1","3","Margaret Visser","65","41"
"469633","eng","3","The author of the award-winning Spill Simmer Falter Witherreturns with a stunning new novel about a young artist's search for meaning and healing in rural Ireland.\nStruggling to cope with urban life-and life in general-Frankie, a twenty-something artist, retreats to her family's rural house on ""turbine hill,"" vacant since her grandmother's death three years earlier. It is in this space, surrounded by countryside and wild creatures, that she can finally grapple with the chain of events that led her here-her shaky mental health, her difficult time in art school-and maybe, just maybe, regain her footing in art and life. As Frankie picks up photography once more, closely examining the natural world around her, she reconsiders seminal works of art and their relevance.\nWith ""prose that makes sure we look and listen,"" Sara Baume has written an elegant novel that is as much an exploration of wildness, the art world, mental illness, and community as it is a profoundly beautiful and powerful meditation on life.","320","18","4","2017","9780544716957","https://www.goodreads.com/book/show/30971749-a-line-made-by-walking","https://images.gr-assets.com/books/1488552364i/30971749.jpg","480","A Line Made by Walking","A Line Made by Walking","14.35","1773","7.04 x 8.03 x 1.6 inches","0.36","2.96","1","3","Sara Baume","66","41"
"469637","eng","3","""Thrilling . . . one of the best Stephen King novels not written by the master himself. . . . The setup promises furious action, and Percy delivers, like [Richard] Matheson, like King. . . An awfully impressive literary performance.""--New York Times Book Review\n""[An] imaginative, spooky, swiftly paced tale threaded through with dark humor.""--Dean Koontz\n""Percy's blend of cyberpunk-style SF and occult horror is a perfect combo for summer chills.""--Library Journal\nThe Dark Net is real. An anonymous and often criminal arena that exists in the secret far reaches of the Web, some use it to manage Bitcoins, pirate movies and music, or traffic in drugs and stolen goods. And now an ancient darkness is gathering there as well. This force is threatening to spread virally into the real world unless it can be stopped by members of a ragtag crew:\nTwelve-year-old Hannah -- who has been fitted with the Mirage, a high-tech visual prosthetic to combat her blindness-- wonders why she sees shadows surrounding some people.\nLela, a technophobic journalist, has stumbled upon a story nobody wants her to uncover.\nMike Juniper, a one-time child evangelist who suffers from personal and literal demons, has an arsenal of weapons stored in the basement of the homeless shelter he runs.\nAnd Derek, a hacker with a cause, believes himself a soldier of the Internet, part of a cyber army akin to Anonymous.\nThey have no idea what the Dark Net really contains.\nSet in present-day Portland, The Dark Netis a cracked-mirror version of the digital nightmare we already live in, a timely and wildly imaginative techno-thriller about the evil that lurks in real and virtual spaces, and the power of a united few to fight back.","272","1","8","2017","9780544750333","https://www.goodreads.com/book/show/30971743-the-dark-net","https://images.gr-assets.com/books/1499860280i/30971743.jpg","550","The Dark Net","The Dark Net","97.5","355","6.52 x 11.63 x 1.28 inches","0.44","0.51","1","3","Benjamin Percy","67","24"
"469652","eng","3","An unforgettable novel about a young woman and her infant son, abandoned at a seaside motel in New England, and the secrets of the townspeople who provide them with shelter.\nWhen June arrives on the coast of New England, baby in arms, an untrustworthy man by her side, Mabel--who rents them a cabin--senses trouble. A few days later, the girl and her child are abandoned. June is soon placed with Mabel's friend, Iris, in town, and her life becomes entwined with a number of locals who have known one another for decades: a wealthy recluse with a tragic past; a widow in mourning; a forsaken daughter returning for the first time in years, with a stranger in tow; a lawyer, whose longings he can never reveal; and a kindly World War II veteran who serves as the town's sage. Surrounded by the personal histories and secrets of others, June finds the way forward for herself and her son amid revelations of the others' pasts, including loves--and crimes--from years ago.","240","31","1","2017","9780544784666","https://www.goodreads.com/book/show/28114402-the-girl-in-the-garden","https://images.gr-assets.com/books/1455172144i/28114402.jpg","456","The Girl in the Garden","The Girl in the Garden","37.51","982","5.49 x 8.51 x 1.2 inches","0.03","2.12","1","3","Melanie Wallace","68","12"
"469662","en-GB","3","""As I know well from my own field, true vitalityconsists of stuff that's further off the radar of general acclaim. The influx of raw arrivals. The deep cuts."" --Jonathan Lethem, from the Introduction\nFeaturing Gabrielle Bell, Mat Brinkman, Roz Chast, Anya Davidson, Eleanor Davis, Jules Feiffer, Blaise Larmee, Raymond Pettibon, Ed Piskor, Joe Sacco, Esther Pearl Watson, and others.\nJONATHAN LETHEM is the author of nine novels, including Motherless Brooklyn,The Fortress of Solitude,Gun, with Occasional Music,and most recently Dissident Gardens.\nBILL KARTALOPOULOS is a Brooklyn-based comics critic, educator, curator, and editor. He teaches comics history at the School of Visual Arts. More information may be found at on-panel.com.","379","6","10","2015","9780544107700","https://www.goodreads.com/book/show/23719226-the-best-american-comics-2015","https://images.gr-assets.com/books/1425611371i/23719226.jpg","206","The Best American Comics 2015","The Best American Comics 2015","52.85","1754","9.72 x 7.01 x 0.82 inches","0.73","2.16","1","3","Jonathan Lethem","69","41"
"469666","eng","3","Bluma Lennon, distinguished professor of Latin American literature at Cambridge, is hit by a car while crossing the street, immersed in a volume of Emily Dickinson's poems. Several months after her untimely demise, a package arrives for her from Argentina-a copy of a Conrad novel, encrusted in cement and inscribed with a mysterious dedication. Bluma's successor in the department (and a former lover) travels to Buenos Aires to track down the sender, one Carlos Brauer, who turns out to have disappeared.\nThe last thing known is that he moved to a remote stretch of the Uruguayan coastline and built himself a house out of his enormous and valuable library. How he got there, and why, is the subject of this seductive novel-part mystery, part social comedy, and part examination of all the many forms of bibliomania.\nCharmingly illustrated by Peter Sis, The House of Paper is a tribute to the strange and passionate relationship between people and their books.","103","7","11","2005","9780151011476","https://www.goodreads.com/book/show/445305.The_House_of_Paper","https://images.gr-assets.com/books/1328876758i/445305.jpg","1000","The House of Paper","The House of Paper","20.42","202","7.1 x 12.05 x 2.44 inches","0.1","2.15","1","3","Carlos Maria Dominguez","70","7"
"469676","eng","3","Acclaimed science writer Jennifer Ackerman lends her keen eye and lively voice to this marvellous exploration of the human body. Taking us through a typical day, from the arousal of the senses in the morning to the reverie of sleep and dreams, Ackerman reveals the human form as we've never seen it: busy, cunning, and miraculous.\nAdvances in genetics and medical imaging have allowed us to peer more deeply inside ourselves than ever before, revealing that we are intensely rhythmic creatures. The human body is like a clock -- an entire shop of clocks, actually -- measuring out the seconds, minutes, days, and seasons of life. Ackerman shows the importance of synchronising our actions with our biological rhythms -- and how defying them can cause us real harm.\nWe learn the best time of day to drink a cocktail, take a nap, run a race, give a presentation, and take medication, along with a host of other curious facts, such as why you succumb to a cold and your spouse doesn't, even though you've both been exposed to the same sick child.\nDid you know that you can tell time in your sleep? Or that up to half of the calories you consume can be burned off by fidgeting? That women have more nightmares than men? That tuna, sardines, and walnuts may ease depression?\nAt once entertaining and deeply practical, this fascinating book will make you think of your body in an entirely new way.","253","2","10","2007","9780618187584","https://www.goodreads.com/book/show/1113049.Sex_Sleep_Eat_Drink_Dream","https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","635","Sex Sleep Eat Drink Dream: A Day in the Life of Your Body","Sex Sleep Eat Drink Dream: A Day in the Life of Your Body","58.87","322","8.14 x 7.09 x 0.95 inches","0.75","1.68","1","3","Jennifer Ackerman","71","41"
"469690","en-CA","3","Illuminationschronicles the life of Hildegard von Bingen (1098-1179), who was tithed to the church at the age of eight and expected to live out her days in silent submission as the handmaiden of a renowned but disturbed young nun, Jutta von Sponheim. Instead, Hildegard rejected Jutta's masochistic piety and found comfort and grace in studying books, growing herbs, and rejoicing in her own secret visions of the divine. When Jutta died some three decades later, Hildegard broke out of her prison with the heavenly calling to speak and write about her visions and to liberate her sisters and herself from the soul-destroying anchorage. Like Anita Diamant's portrayal of Dinah in The Red Tent,Mary Sharratt interweaves historical research with psychological insight and vivid imagination to write an engaging and triumphant portrait of a courageous and remarkably resilient woman and the life she might have lived. Deeply affecting, Illuminationsis a testament to the power of faith, love, and self-creation.","274","9","10","2012","9780547567846","https://www.goodreads.com/book/show/13326422-illuminations","https://images.gr-assets.com/books/1325880395i/13326422.jpg","2331","Illuminations","Illuminations","58.54","792","8.93 x 14.98 x 1.29 inches","0.13","1.89","1","3","Mary Sharratt","72","6"
"469691","eng","3","For fans of Meg Wolitzer and Allegra Goodman, an intimate and provocative novel about three couples whose paths intersect in their New York City neighborhood, forcing them all to weigh the comfort of stability against the costs of change.\nNina is a harried young mother who spends her evenings spying on the older couple across the street through her son's Fisher-Price binoculars. She is drawn to their quiet contentment--reading on the couch, massaging each other's feet--so unlike her own lonely, chaotic world of nursing and soothing and simply getting by. One night, through that same window, she spies a young couple in the throes of passion. Who are these people, and what happened to her symbol of domestic bliss?\nIn the coming weeks, Nina encounters the older couple, Leon and Claudia, their daughter Emma and her fiance, and many others on the streets of her Upper West Side neighborhood, eroding the safe distance of her secret vigils. Soon anonymity gives way to different--and sometimes dangerous--forms of intimacy, and Nina and her neighbors each begin to question their own paths.\nWith enormous empathy and a keen observational eye, Tova Mirvis introduces a constellation of characters we all know: twenty-somethings unsure about commitments they haven't yet made; thirty-somethings unsure about the ones they have; and sixty-somethings whose empty nest causes all sorts of doubt. Visible City invites us to examine those all-important forks in the road, and the conflict between desire and loyalty.","256","18","3","2014","9780544047747","https://www.goodreads.com/book/show/18222711-visible-city","https://images.gr-assets.com/books/1387770132i/18222711.jpg","836","Visible City","Visible City","42.87","1668","7.34 x 12.16 x 2.24 inches","0.76","0.82","1","3","Tova Mirvis","73","1"
"469705","eng","3","The remarkable story of an ordinary man who was transformed when a traumatic injury left him with an extraordinary gift\nNo one sees the world as Jason Padgett does. Water pours from the faucet in crystalline patterns, numbers call to mind distinct geometric shapes, and intricate fractal patterns emerge from the movement of tree branches, revealing the intrinsic mathematical designs hidden in the objects around us.\nYet Padgett wasn't born this way. Twelve years ago, he had never made it past pre-algebra. But a violent mugging forever altered the way his brain works, giving him unique gifts. His ability to understand math and physics skyrocketed, and he developed the astonishing ability to draw the complex geometric shapes he saw everywhere. His stunning, mathematically precise artwork illustrates his intuitive understanding of complex mathematics.\nThe first documented case of acquired savant syndrome with mathematical synesthesia, Padgett is a medical marvel. Struck by Geniusrecounts how he overcame huge setbacks and embraced his new mind. Along the way he fell in love, found joy in numbers, and spent plenty of time having his head examined. Like Born on a Blue Dayand My Stroke of Insight, his singular story reveals the wondrous potential of the human brain.\nwww.struckbygenius.com","256","22","4","2014","9780544045606","https://www.goodreads.com/book/show/18222712-struck-by-genius","https://images.gr-assets.com/books/1380034455i/18222712.jpg","835","Struck by Genius: How a Brain Injury Made Me a Mathematical Marvel","Struck by Genius: How a Brain Injury Made Me a Mathematical Marvel","21.93","393","5.14 x 14.46 x 2.14 inches","0.54","2.68","1","3","Jason Padgett","74","29"
"469712","eng","3","After besting (and arresting) a ruthless silk factory owner and his gang of thugs in Girl Waits with Gun, Constance Kopp became one of the nation's first deputy sheriffs. She's proven that she can't be deterred, evaded, or outrun. But when the wiles of a German-speaking con man threaten her position and her hopes for this new life, and endanger the honorable Sheriff Heath, Constance may not be able to make things right.\nLady Cop Makes Troublesets Constance loose on the streets of New York City and New Jersey--tracking down victims, trailing leads, and making friends with girl reporters and lawyers at a hotel for women. Cheering her on, and goading her, are her sisters Norma and Fleurette--that is, when they aren't training pigeons for the war effort or fanning dreams of a life on the stage.\nBased on a true story, Girl Waits with Gunintroduced Constance Kopp and her charming and steadfast sisters to an army of enthusiastic readers. Those readers will be thrilled by this second installment--also ripped from the headlines--in the romping, wildly readable life of a woman forging her own path, tackling crime and nefarious criminals along the way.","310","6","9","2016","9780544409941","https://www.goodreads.com/book/show/28114478-lady-cop-makes-trouble","https://images.gr-assets.com/books/1501077881i/28114478.jpg","3477","Lady Cop Makes Trouble (Kopp Sisters, #2)","Lady Cop Makes Trouble (Kopp Sisters, #2)","34.64","1932","6.87 x 14.39 x 2.33 inches","0.42","0.65","1","3","Amy  Stewart","75","43"
"469722","en-GB","3","From a New York Times best-selling author, a boldly imagined portrait of Virginia Woolf that sheds new light on the events that preceded her fatal immersion in the River Ouse in 1941\nOn April 18, 1941, twenty-two days after Virginia Woolf went for a walk near her weekend house in Sussex and never returned, her body was reclaimed from the River Ouse. Norah Vincent's Adelinereimagines the events that brought Woolf to the riverbank, offering us a denouement worthy of its protagonist.\nWith poetic precision and psychological acuity, Vincent channels Virginia and Leonard Woolf, T. S. and Vivienne Eliot, Lytton Strachey and Dora Carrington, laying bare their genius and their blind spots, their achievements and their failings, from the inside out. And haunting every page is Adeline, the name given to Virginia Stephen at birth, which becomes the source of Virginia's greatest consolation, and her greatest torment.\nIntellectually and emotionally disarming, Adeline--a vibrant portrait of Woolf and her social circle, the infamous Bloomsbury Group, and a window into the darkness that both inspired and doomed them all--is a masterpiece in its own right by one of our most brilliant and daring writers.","288","7","4","2015","9780544470200","https://www.goodreads.com/book/show/22675080-adeline","https://images.gr-assets.com/books/1409807609i/22675080.jpg","233","Adeline: A Novel of Virginia Woolf","Adeline: A Novel of Virginia Woolf","66.53","502","9.84 x 13.57 x 2.26 inches","0.86","2.05","1","3","Norah Vincent","76","43"
"469729","en-US","3","A triptych of beautifully crafted novellas make up Anita Desai's exquisite new book. Set in modern India, but where history still casts a long shadow, the stories move beyond the cities to places still haunted by the past, and to characters who are, each in their own way, masters of self-effacement.\nIn 'The Museum of Final Journeys' an unnamed government official is called upon to inspect a faded mansion of forgotten treasures, each sent home by the absent, itinerant master. As he is taken through the estate, wondering whether to save these precious relics, he reaches the final - greatest - gift of all, looming out of the shadows.\nIn 'Translator, Translated', middle-aged Prema meets her successful publisher friend Tara at a school reunion. Tara hires her as a translator, but Prema, buoyed by her work and the sense of purpose it brings, begins deliberately to blur the line between writer and translator, and in so doing risks unravelling her desires and achievements.\nThe final story is of Ravi, living hermit-like in the burnt-out shell of his family home high up in the Himalayan mountains. He cultivates not only silence and solitude but a secret hidden away in the woods, concealed from sight. When a film crew from Delhi intrude upon his seclusion, it compels him to withdraw even further until he magically and elusively disappears...\nRich and evocative, remarkable in their clarity and sensuous in their telling, these stories remind us of the extraordinary yet delicate power of this pre-eminent writer.","156","6","12","2011","9780547577456","https://www.goodreads.com/book/show/11346464-the-artist-of-disappearance","https://images.gr-assets.com/books/1328836954i/11346464.jpg","925","The Artist of Disappearance","The Artist of Disappearance","27.09","1842","9.21 x 10.2 x 2.83 inches","0.49","2.77","1","3","Anita Desai","77","43"
"469731","eng","3","Hayley Jo Zimmerman is gone. Taken. And the people of small-town Twisted Tree must come to terms with this terrible event--their loss, their place in it, and the secrets they all carry.\nIn this brilliantly written novel, one girl's story unfolds through the stories of those who knew her. A supermarket clerk recalls an encounter with a disturbingly thin Hayley Jo. Sophie, Twisted Tree's resident but secretly not-so-altruistic saint, is shaken by a single, passing moment during Hayley Jo's adolescence. Dark memories paralyze Richard Mattingly as he as he struggles to help his son, Clay, cope with their new loss. An ex-priest remembers baptizing Hayley Jo and seeing her with her best friend, Laura, whose mother the priest once loved. And Laura berates herself for all the running they did, how it fed her friend's withdrawal, and how there were so many secrets she didn't see. And so, Hayley Jo's absence recasts the lives of others and connects them, her death rooting itself into the community in astonishingly violent and tender ways.\nTwisted Treeis a tribute to the powerful effect one person's life can have on everyone she knew. Solidly in the company of Aryn Kyle, Kent Haruf, and Peter Matthiessen, Kent Meyers is one of the best contemporary writers on the American West. Here he also takes us into the complexity of community regardless of landscape. Readers will be entranced byTwisted Tree.","304","24","9","2009","9780151013890","https://www.goodreads.com/book/show/6433046-twisted-tree","https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","356","Twisted Tree","Twisted Tree","51.15","1322","7.6 x 9.27 x 1.2 inches","0.79","1.86","1","3","Kent Meyers","78","11"
"469741","eng","3","From the acclaimed writer Peter Ho Davies comes an engrossing wartime love story set in the stunning landscape of North Wales during the final, harrowing months of World War II.\nYoung Esther Evans has lived her whole life within the confines of her remote mountain village. The daughter of a fiercely nationalistic sheep farmer, Esther yearns for a taste of the wider world that reaches her only through broadcasts on the BBC. Then, in the wake of D-day, the world comes to her in the form of a German POW camp set up on the outskirts of Esther's village.\nThe arrival of the Germans in the camp is a source of intense curiosity in the local pub, where Esther pulls pints for both her neighbors and the unwelcome British guards. One summer evening she follows a group of schoolboys to the camp boundary. As the boys heckle the prisoners across the barbed wire fence, one soldier seems to stand apart. He is Karsten Simmering, a German corporal, only eighteen, a young man of tormented conscience struggling to maintain his honor and humanity. To Esther's astonishment, Karsten calls out to her.\nThese two young people from worlds apart will be drawn into a perilous romance that calls into personal question the meaning of love, family, loyalty, and national identity. The consequences of their relationship resonate through the lives of a vividly imagined cast of characters: the drunken BBC comedian who befriends Esther, Esther's stubborn father, and the resentful young British ""evacuee"" who lives on the farm-even the German-Jewish interrogator investigating the most notorious German prisoner in Wales, Rudolf Hess.\nPeter Ho Davies has been hailed for his ""all-encompassing empathy that is without borders"" (Elle). That trancendent compassion shines through The Welsh Girl, a novel that is both thought-provoking and emotionally enthralling.","352","12","2","2007","9780618007004","https://www.goodreads.com/book/show/137796.The_Welsh_Girl","https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","2887","The Welsh Girl","The Welsh Girl","7.09","825","6.74 x 7.94 x 0.8 inches","0.54","2.52","1","3","Peter Ho Davies","79","14"
"469748","eng","4","The Common Man, Maurice Manning's fourth collection, is a series of ballad-like narratives, set down in loose, unrhymed iambic tetrameter, that honors the strange beauty of the Kentucky mountain country he knew as a child, as well as the idiosyncratic adventures and personalities of the oldtimers who were his neighbors, friends, and family. Playing off the book's title, Manning demonstrates that no one is common or simple. Instead, he creates a detailed, complex, and poignant portrait--by turns serious and hilarious, philosophical and speculative, but ultimately tragic--of a fast-disappearing aspect of American culture. The Common Man's accessibility and its enthusiastic and sincere charms make it the perfect antidote to the glib ironies that characterize much contemporary American verse. It will also help to strengthen Manning's reputation as one of his generation's most important and original voices.","112","9","4","2010","9780547249612","https://www.goodreads.com/book/show/7647334-the-common-man","https://images.gr-assets.com/books/1277293738i/7647334.jpg","118","The Common Man","The Common Man","24.57","818","5.26 x 10.16 x 0.96 inches","0.17","1.16","1","3","Maurice Manning","80","43"
"469751","eng","3","Innovative chicken recipes paired with exquisite photos in the style of the author's stunning blog, Adventures in Cooking.\nChicken is the most popular meat in the world and can be easily adapted to almost any cuisine, from rustic Italian dishes to Asian-inspired curries. Add to that its affordability, and you begin to understand why the average American consumes sixty pounds of chicken a year. Still, it can be challenging to think of new ways to cook the same old wings or chicken thighs. Then along comes Eva Kosmas Flores, creator of the acclaimed blog Adventures in Cooking. Her photography style is unparalleled; even more impressive are her 150 recipes. This is a book for avid home cooks who want to push their cooking to the next level with the best versions of classics like Chicken Marsala with Balsamic Caramelized Onions and Pork Bellyor innovative temptations such as Korean Barbecue Drumsticks with Ginger-Pear Sauce. There are sections on chicken cooking techniques, how to make perfect stock, and more, making this the only book chicken lovers will ever need.","288","4","10","2016","9780544558205","https://www.goodreads.com/book/show/28114415-adventures-in-chicken","https://images.gr-assets.com/books/1455172198i/28114415.jpg","21","Adventures in Chicken: 150 Amazing Recipes from the Creator of AdventuresInCooking.com","Adventures in Chicken: 150 Amazing Recipes from the Creator of AdventuresInCooking.com","80.03","881","7.99 x 15.0 x 0.72 inches","0.63","1.14","1","3","Eva Kosmas Flores","81","14"
"469753","eng","4","Randall Munroe left NASA in 2005 to start up his hugely popular site XKCD 'a web comic of romance, sarcasm, math and language' which offers a witty take on the world of science and geeks. It now has 600,000 to a million page hits daily. Every now and then, Munroe would get emails asking him to arbitrate a science debate. 'My friend and I were arguing about what would happen if a bullet got struck by lightning, and we agreed that you should resolve it . . . ' He liked these questions so much that he started up What If.\nIf your cells suddenly lost the power to divide, how long would you survive?\nHow dangerous is it, really, to be in a swimming pool in a thunderstorm?\nIf we hooked turbines to people exercising in gyms, how much power could we produce?\nWhat if everyone only had one soulmate?\nWhen (if ever) did the sun go down on the British empire? \nHow fast can you hit a speed bump while driving and live?\nWhat would happen if the moon went away?\nIn pursuit of answers, Munroe runs computer simulations, pores over stacks of declassified military research memos, solves differential equations, and consults with nuclear reactor operators. His responses are masterpieces of clarity and hilarity, studded with memorable cartoons and infographics. They often predict the complete annihilation of humankind, or at least a really big explosion. Far more than a book for geeks, WHAT IF: Serious Scientific Answers to Absurd Hypothetical Questionsexplains the laws of science in operation in a way that every intelligent reader will enjoy and feel much the smarter for having read.","303","2","9","2014","9780544456860","https://www.goodreads.com/book/show/21911759-what-if","https://images.gr-assets.com/books/1415182098i/21911759.jpg","105","What If?: Serious Scientific Answers to Absurd Hypothetical Questions","What If?: Serious Scientific Answers to Absurd Hypothetical Questions","43.44","1769","7.45 x 9.76 x 2.15 inches","0.13","0.6","2","3","Randall Munroe","82","32"
"469766","eng","3","Mercer Buddie wants two things in this world: a girlfriend and the chance to prove to his master falconer father that he's not a flake. With hunting season fast approaching, fourteen-year-old Mercer has only a short time to work with Flip, a red-tailed hawk he irreverently named to show his dad that falconers don't have to be so serious all the time.\nWhen Mercer meets Lucy, he falls hard for her gorgeous looks and bubbly personality. He thinks his love life is about to take flight, until he discovers that Lucy and her family belong to a fanatical animal-rights organization called HALT--a group that believes imposing any sort of restrictions on animals is a form of cruelty. Mercer soon realizes that if he wants to keep seeing Lucy, he'll need to keep his love of falconry and his family's raptor rehabilitation center a secret from her, and Lucy's involvement with HALT from his family.\nWith humor and honesty, Mercer's story shows how growing up means making difficult choices...and sometimes, being rewarded in unexpected ways.","351","1","11","2016","N/A","https://www.goodreads.com/book/show/25782731-flip-the-bird","https://images.gr-assets.com/books/1454252559i/25782731.jpg","61","Flip the Bird","Flip the Bird","12.65","61","7.01 x 9.95 x 1.06 inches","0.18","2.09","2","3","Kym Brunner","83","12"
"469771","en-US","4","Take a romp around the barnyard with Gossie and her friends. This charming set\nincludes five unabridged chunky board books and two double-sided puzzle tiles that\nare just right for the littlest gosling fans. It's all packaged in a beautiful lidded gift box\nfeaturing Dunrea's sweet, seasonal artwork that is a keepsake in and of itself. Fans of\nGossie & Friends will covet this lovely box and the treasures inside! For ages 18 months and up.","160","6","3","2012","9780547747170","https://www.goodreads.com/book/show/13412509-gossie-friends-gift-set","https://images.gr-assets.com/books/1358265439i/13412509.jpg","13","Gossie & Friends Gift Set","Gossie & Friends Gift Set","57.22","1675","5.53 x 14.65 x 1.83 inches","0.77","2.04","10","3","Olivier Dunrea","84","5"
"469772","ger","3","Wolf weiss nicht, wie ihm geschieht. Nach dem Tod seiner Mutter hat er bei seinem Vater gelebt, muss mit ihm aber nach einer Warnung vor der Gestapo plotzlich Deutschland verlassen. Es ist das Jahr 1939, und Wolf findet sich in Istanbul wieder, in der Familie von Abdullah Bey, eines ehemaligen Arbeitskollegen seines Vaters. Das Siebenturmeviertel ist einer der schillerndsten Stadtteile der Metropole, in der Religionen und Ethnien in einem spannungsreichen Nebeneinander leben. Was als vorubergehende Massnahme gedacht war, wird zu einer Dauerlosung, und Wolf muss sich zurechtfinden in diesem uberwaltigenden Kosmos. Er wird von Abdullah Bey an Sohnes statt angenommen, besucht die Schule und erobert sich seine Stellung unter den Jugendlichen des Viertels. Als er langsam zu begreifen beginnt, welche Rolle Abdullah Bey wirklich spielt, gerat er in grosse Gefahr. Nach >>Leyla<<, dem Bestseller uber den Weg einer jungen Turkin von Anatolien ins Deutschland der 60er-Jahre, wendet sich Feridun Zaimoglu wieder der Turkei zu und greift dabei die deutsche Emigration auf. Mit grosser Sprachkraft und Poesie fuhrt er den Leser in eine Welt, in der Kulturen und Religionen, aber vor allem menschliche Leidenschaften und Sehnsuchte aufeinanderprallen.","800","17","8","2015","9783462047646","https://www.goodreads.com/book/show/25823101-siebent-rmeviertel","https://images.gr-assets.com/books/1435652639i/25823101.jpg","12","Siebentürmeviertel","Siebentürmeviertel","12.93","924","6.27 x 11.06 x 2.88 inches","0.62","1.05","1","4","Feridun Zaimoglu","85","14"
"469775","ger","4",">>In einer Familie gibt es keine Wahrheit, es gibt nur Geschichten.<<\nWie ist es, wenn man keine Erinnerungen hat an den eigenen Vater? Und keine an das Land namens DDR, in dem man geboren wurde? Wenn man auf das Gedachtnis anderer angewiesen ist, um die eigene Geschichte zu verstehen?\nSchon als Kind hatte Johanna eine Vorliebe fur Landkarten, die die Welt uberschaubar machten. Nach dem Abitur ist sie aus der Uckermark nach Berlin gezogen, wo sie zum Arger ihrer Mutter eine Ausbildung zur Strassenbahnfahrerin macht. Mit Reiner, ihrem Ausbilder, bewegt sie sich durch das wohlgeordnete Linien-netz der Grossstadt und lacht uber alte DDR-Witze, ohne sie zu verstehen. Mit Karl, dem elternlosen Weltenbummler, beginnt sie eine Affare. Ihr Vater Jens hat die Familie kurz vor dem Mauerfall verlassen, da war Johanna zwei. Ausser einer Postkarte an der Wand erinnert nichts an ihn. Doch dann ruft Jens an, und Johannas Lebenskonstrukt gerat ins Wanken. Plotzlich gibt es zahlreiche widerspruchliche Versionen seines Verschwindens. Ist er geflohen? Wurde er verhaftet? Hatte Johannas Mutter etwas damit zu tun oder gar Honeckers Krankengymnastin? Paula Furstenberg erzahlt zart, lakonisch und voller feinem Humor von einer beruhrenden Vatersuche, von blinden Flecken, biografischen Bruchen und von der Notwendigkeit, eine Geschichte zu haben, in der man sich einrichten kann.","240","11","8","2016","9783462048759","https://www.goodreads.com/book/show/30642597-familie-der-gefl-gelten-tiger","https://images.gr-assets.com/books/1466239528i/30642597.jpg","10","Familie der geflügelten Tiger","Familie der geflügelten Tiger","71.77","1865","6.84 x 8.78 x 0.56 inches","0.59","2.67","1","4","Paula Furstenberg","86","14"
